title: exp3_null, recorded: 21.11.18 16.02.51, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:256, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:5000, units:emotiv,,,,,,,,,,,,,,,,,,,,,,,,,
29,16,4129.743589,4140.128205,4142.179487,4134.743589,4139.358974,4125.128205,4147.564102,4130.641025,4130.897436,4148.846154,4140.51282,4137.692307,4130.384615,4147.435897,0,0,,,,,,,,,,,,,,,,,
30,16,4128.461538,4130.897436,4137.564102,4127.820513,4140.25641,4130.25641,4154.358974,4133.846154,4131.153846,4144.487179,4129.743589,4124.743589,4119.358974,4139.358974,0,0,,,,,,,,,,,,,,,,,
31,16,4122.307692,4125.769231,4128.974359,4125.51282,4134.487179,4137.179487,4163.974359,4133.076923,4127.820513,4138.076923,4122.692307,4120.897436,4113.589743,4133.461538,0,0,,,,,,,,,,,,,,,,,
32,16,4127.435897,4127.179487,4134.102564,4128.333333,4136.794872,4138.333333,4168.333333,4131.538461,4125,4138.461538,4123.333333,4124.102564,4116.923077,4137.820513,0,0,,,,,,,,,,,,,,,,,
33,16,4130.384615,4130,4133.589743,4127.051282,4142.307692,4136.666666,4165.769231,4129.230769,4130.384615,4143.717949,4130,4123.974359,4121.538461,4142.435897,0,0,,,,,,,,,,,,,,,,,
34,16,4119.615384,4126.923077,4125.641025,4123.589743,4136.153846,4134.230769,4161.538461,4128.589743,4130.769231,4139.358974,4127.051282,4119.871795,4119.358974,4135.384615,0,0,,,,,,,,,,,,,,,,,
35,16,4112.051282,4118.589743,4122.692307,4121.923077,4122.564102,4126.538461,4154.74359,4126.538461,4117.948718,4118.846154,4113.333333,4116.025641,4111.282051,4126.410256,0,0,,,,,,,,,,,,,,,,,
36,16,4112.179487,4119.102564,4123.717948,4119.743589,4121.666666,4119.871795,4146.794872,4122.820513,4113.717948,4119.743589,4116.282051,4118.076923,4111.538461,4129.102564,0,0,,,,,,,,,,,,,,,,,
37,16,4122.307692,4128.974359,4137.820513,4125.128205,4129.487179,4122.564102,4147.692307,4127.820513,4120.769231,4143.974359,4131.794872,4128.717948,4121.282051,4141.923077,0,0,,,,,,,,,,,,,,,,,
38,16,4130.51282,4138.205128,4145,4134.871795,4137.820513,4126.794872,4155.25641,4132.820513,4128.717948,4161.153846,4142.435897,4140.25641,4133.205128,4150.897436,0,0,,,,,,,,,,,,,,,,,
39,16,4133.205128,4140.128205,4146.666666,4141.282051,4142.435897,4127.948718,4154.74359,4127.051282,4132.051282,4160.897436,4147.564102,4144.230769,4138.333333,4155.897436,0,0,,,,,,,,,,,,,,,,,
40,16,4134.358974,4139.74359,4148.717949,4143.461538,4139.487179,4128.205128,4149.230769,4125.51282,4128.205128,4148.974359,4145.384615,4140.769231,4134.743589,4156.794872,0,0,,,,,,,,,,,,,,,,,
41,16,4128.076923,4141.923077,4140.769231,4141.282051,4138.589743,4126.666666,4149.871795,4132.051282,4127.179487,4145.25641,4140.128205,4137.307692,4132.307692,4147.051282,0,0,,,,,,,,,,,,,,,,,
42,16,4126.153846,4140.25641,4142.307692,4137.692307,4139.230769,4124.743589,4148.846154,4131.538461,4127.948718,4150.769231,4136.282051,4138.461538,4129.358974,4143.589743,0,0,,,,,,,,,,,,,,,,,
43,16,4126.794872,4136.794872,4145.384615,4137.820513,4140.384615,4124.230769,4146.666666,4125.25641,4127.435897,4148.205128,4135,4138.333333,4128.974359,4149.74359,0,0,,,,,,,,,,,,,,,,,
44,16,4126.666666,4136.282051,4140,4136.794872,4134.102564,4123.333333,4149.74359,4125.51282,4123.333333,4133.974359,4134.102564,4132.435897,4127.307692,4146.923077,0,0,,,,,,,,,,,,,,,,,
45,16,4128.076923,4132.179487,4137.307692,4129.743589,4123.205128,4122.564102,4149.871795,4124.615384,4115.128205,4128.333333,4126.282051,4125.641025,4116.410256,4137.820513,0,0,,,,,,,,,,,,,,,,,
46,16,4124.743589,4128.717948,4134.230769,4125.25641,4125.897436,4122.820513,4149.230769,4120.384615,4112.948718,4136.538461,4121.025641,4124.487179,4113.461538,4137.692307,0,0,,,,,,,,,,,,,,,,,
47,16,4126.923077,4132.948718,4137.435897,4126.025641,4129.487179,4123.205128,4149.487179,4122.179487,4114.102564,4136.025641,4127.179487,4129.358974,4120.769231,4142.051282,0,0,,,,,,,,,,,,,,,,,
48,16,4129.358974,4136.410256,4136.410256,4128.717948,4126.282051,4124.615384,4148.076923,4126.282051,4113.717948,4131.410256,4132.692307,4131.666666,4121.666666,4140.897436,0,0,,,,,,,,,,,,,,,,,
49,16,4132.307692,4138.974359,4138.846154,4134.487179,4130.128205,4127.307692,4145.384615,4127.564102,4118.846154,4138.205128,4136.153846,4137.307692,4124.871795,4146.538461,0,0,,,,,,,,,,,,,,,,,
50,16,4148.076923,4146.923077,4157.051282,4146.025641,4138.717949,4128.846154,4138.461538,4123.974359,4124.615384,4146.923077,4151.282051,4155.25641,4139.230769,4162.179487,0,0,,,,,,,,,,,,,,,,,
51,16,4150.51282,4155.128205,4158.589743,4153.333333,4145,4127.307692,4134.871795,4121.025641,4126.666666,4149.74359,4168.461538,4169.358974,4150.25641,4171.282051,0,0,,,,,,,,,,,,,,,,,
52,16,4140.897436,4152.948718,4154.615384,4151.666666,4146.410256,4127.948718,4141.282051,4123.461538,4129.230769,4152.948718,4171.282051,4167.307692,4151.153846,4168.974359,0,0,,,,,,,,,,,,,,,,,
53,16,4135.641025,4145,4152.564102,4146.666666,4143.846154,4129.615384,4149.615384,4125.128205,4135.128205,4160.51282,4169.230769,4154.871795,4148.846154,4160.897436,0,0,,,,,,,,,,,,,,,,,
54,16,4128.205128,4138.846154,4141.923077,4138.333333,4135.641025,4127.307692,4151.410256,4125.384615,4136.282051,4158.717949,4166.666666,4144.102564,4142.435897,4151.538461,0,0,,,,,,,,,,,,,,,,,
55,16,4122.948718,4131.282051,4139.74359,4130.897436,4124.743589,4123.717948,4148.461538,4124.487179,4130.384615,4145.128205,4157.948718,4138.461538,4131.410256,4147.948718,0,0,,,,,,,,,,,,,,,,,
56,16,4117.692307,4124.358974,4135.25641,4124.358974,4123.461538,4122.179487,4149.871795,4122.307692,4128.589743,4144.615384,4150.25641,4132.692307,4126.538461,4145.769231,0,0,,,,,,,,,,,,,,,,,
57,16,4120.769231,4121.794872,4131.025641,4120.769231,4123.846154,4123.717948,4152.820513,4123.846154,4125.128205,4143.461538,4147.692307,4126.410256,4126.410256,4145.25641,0,0,,,,,,,,,,,,,,,,,
58,16,4128.461538,4123.461538,4133.461538,4119.871795,4117.435897,4124.358974,4150.51282,4126.282051,4119.358974,4131.538461,4143.461538,4121.282051,4123.333333,4146.153846,0,0,,,,,,,,,,,,,,,,,
59,16,4126.538461,4124.615384,4133.205128,4121.410256,4112.435897,4122.948718,4145.769231,4124.615384,4123.333333,4135.128205,4140.128205,4122.307692,4121.794872,4142.435897,0,0,,,,,,,,,,,,,,,,,
60,16,4127.179487,4121.923077,4136.794872,4123.205128,4111.153846,4122.692307,4142.435897,4122.948718,4121.923077,4136.410256,4139.871795,4125.641025,4121.025641,4138.717949,0,0,,,,,,,,,,,,,,,,,
61,16,4129.230769,4123.461538,4135.25641,4123.205128,4116.666666,4124.102564,4141.538461,4124.871795,4118.205128,4133.717948,4142.435897,4126.282051,4126.153846,4140.128205,0,0,,,,,,,,,,,,,,,,,
62,16,4128.461538,4125,4135.897436,4125,4120,4125.641025,4139.358974,4125.897436,4124.487179,4140.769231,4144.102564,4126.153846,4130,4143.076923,0,0,,,,,,,,,,,,,,,,,
63,16,4122.948718,4122.820513,4136.666666,4126.923077,4115.897436,4124.615384,4138.974359,4123.205128,4129.615384,4142.051282,4144.615384,4127.179487,4125.897436,4141.666666,0,0,,,,,,,,,,,,,,,,,
64,16,4116.923077,4127.435897,4131.794872,4125.51282,4117.948718,4124.230769,4141.666666,4122.948718,4132.692307,4142.435897,4149.74359,4132.051282,4128.589743,4141.666666,197,11,,,,,,,,,,,,,,,,,
65,16,4117.564102,4131.923077,4136.794872,4123.974359,4120.128205,4124.487179,4139.615384,4126.538461,4133.974359,4143.461538,4151.153846,4138.717949,4133.589743,4142.179487,224,12,,,,,,,,,,,,,,,,,
66,16,4115.51282,4128.461538,4135.384615,4128.461538,4122.307692,4124.102564,4139.74359,4125.128205,4132.948718,4144.871795,4150.25641,4136.410256,4132.307692,4139.871795,204,10,,,,,,,,,,,,,,,,,
67,16,4117.435897,4127.179487,4132.948718,4132.179487,4125.897436,4125.384615,4145.897436,4123.974359,4129.743589,4145.51282,4150.128205,4129.615384,4130.51282,4141.153846,35,12,,,,,,,,,,,,,,,,,
68,16,4121.538461,4128.717948,4134.102564,4126.410256,4121.282051,4125.25641,4146.153846,4127.051282,4126.538461,4135.25641,4145.51282,4130.128205,4130.384615,4141.666666,253,13,,,,,,,,,,,,,,,,,
69,16,4117.564102,4124.743589,4127.564102,4121.153846,4115.128205,4123.333333,4141.538461,4125.769231,4127.820513,4125.384615,4145.51282,4131.410256,4129.102564,4139.358974,236,8,,,,,,,,,,,,,,,,,
70,16,4118.205128,4119.743589,4131.153846,4126.538461,4118.076923,4122.820513,4139.74359,4122.435897,4130.384615,4135,4144.871795,4126.153846,4123.333333,4140.384615,145,12,,,,,,,,,,,,,,,,,
71,16,4119.615384,4124.743589,4130.51282,4130.128205,4123.974359,4123.717948,4142.948718,4123.974359,4134.102564,4149.871795,4140.769231,4121.538461,4120.384615,4141.794872,38,5,,,,,,,,,,,,,,,,,
72,16,4120,4127.564102,4125.51282,4124.102564,4120.25641,4122.692307,4146.410256,4126.282051,4133.333333,4144.487179,4136.923077,4117.948718,4118.076923,4135.51282,136,12,,,,,,,,,,,,,,,,,
73,16,4118.076923,4117.692307,4125.25641,4120.128205,4112.179487,4123.589743,4143.846154,4126.025641,4125.769231,4131.410256,4130.769231,4109.743589,4109.358974,4129.871795,130,13,,,,,,,,,,,,,,,,,
74,16,4106.794872,4114.102564,4117.307692,4119.230769,4118.076923,4126.538461,4146.666666,4124.615384,4121.794872,4127.820513,4128.076923,4104.871795,4105.641025,4127.692307,10,13,,,,,,,,,,,,,,,,,
75,16,4108.076923,4118.717948,4119.615384,4119.615384,4122.435897,4126.794872,4148.717949,4126.025641,4120.51282,4123.205128,4129.358974,4110,4110.641025,4128.461538,245,12,,,,,,,,,,,,,,,,,
76,16,4117.307692,4121.666666,4127.692307,4127.051282,4118.974359,4125.25641,4146.666666,4128.333333,4122.307692,4123.717948,4133.333333,4118.461538,4118.205128,4134.230769,251,11,,,,,,,,,,,,,,,,,
77,16,4118.076923,4127.435897,4132.820513,4133.717948,4120.25641,4124.102564,4148.205128,4128.717948,4124.487179,4130.769231,4136.410256,4124.615384,4122.051282,4136.410256,146,12,,,,,,,,,,,,,,,,,
78,16,4118.461538,4129.871795,4133.333333,4130.641025,4120.25641,4123.076923,4140.769231,4124.615384,4118.461538,4130,4132.820513,4122.435897,4116.153846,4132.435897,10,13,,,,,,,,,,,,,,,,,
79,16,4117.051282,4125.641025,4126.538461,4125.25641,4122.051282,4122.564102,4131.923077,4121.025641,4117.820513,4131.153846,4134.615384,4119.102564,4112.435897,4131.794872,245,12,,,,,,,,,,,,,,,,,
80,16,4123.461538,4128.846154,4135.641025,4127.948718,4125.641025,4123.974359,4137.948718,4125.769231,4125.51282,4136.153846,4145.51282,4128.076923,4120.641025,4138.717949,251,11,,,,,,,,,,,,,,,,,
81,16,4128.076923,4135.25641,4140.128205,4133.076923,4125.897436,4124.487179,4144.102564,4127.948718,4132.564102,4137.692307,4151.025641,4136.538461,4128.717948,4145.25641,146,12,,,,,,,,,,,,,,,,,
82,16,4124.743589,4134.615384,4135.51282,4135.25641,4125.25641,4123.076923,4138.205128,4126.538461,4140.897436,4144.358974,4152.179487,4136.538461,4132.051282,4150.128205,10,13,,,,,,,,,,,,,,,,,
83,16,4132.948718,4136.538461,4146.153846,4139.871795,4121.538461,4122.948718,4140.384615,4133.205128,4147.435897,4153.205128,4159.871795,4145.128205,4139.74359,4156.282051,245,12,,,,,,,,,,,,,,,,,
84,16,4138.589743,4141.794872,4148.076923,4140.769231,4122.692307,4122.564102,4148.846154,4135.128205,4147.692307,4149.615384,4163.076923,4153.205128,4141.923077,4156.923077,251,11,,,,,,,,,,,,,,,,,
85,16,4129.743589,4135.641025,4138.205128,4131.282051,4121.153846,4122.948718,4141.794872,4127.820513,4136.923077,4132.820513,4146.282051,4137.564102,4126.153846,4148.333333,146,12,,,,,,,,,,,,,,,,,
86,16,4116.794872,4123.461538,4123.846154,4120.641025,4108.589743,4122.948718,4137.179487,4125.769231,4126.410256,4125,4128.589743,4118.205128,4114.871795,4137.051282,10,13,,,,,,,,,,,,,,,,,
87,16,4116.025641,4122.051282,4120,4119.743589,4105.51282,4123.974359,4143.205128,4128.974359,4127.435897,4130.384615,4130.641025,4120.25641,4118.076923,4136.410256,245,12,,,,,,,,,,,,,,,,,
88,16,4124.358974,4126.794872,4131.666666,4126.282051,4114.487179,4129.743589,4142.692307,4125,4128.846154,4133.974359,4136.153846,4126.025641,4118.589743,4140.128205,251,11,,,,,,,,,,,,,,,,,
89,16,4118.974359,4128.205128,4129.615384,4127.051282,4121.153846,4132.179487,4135.25641,4120.641025,4126.538461,4132.307692,4133.846154,4120.769231,4116.538461,4136.538461,146,12,,,,,,,,,,,,,,,,,
90,16,4115.769231,4124.102564,4126.410256,4124.230769,4117.820513,4126.538461,4131.025641,4122.435897,4121.666666,4119.871795,4130.384615,4118.589743,4114.871795,4134.871795,10,13,,,,,,,,,,,,,,,,,
91,16,4120.384615,4122.948718,4131.923077,4128.461538,4115.769231,4122.948718,4131.282051,4125.128205,4122.051282,4112.692307,4135.897436,4127.307692,4120.128205,4137.692307,245,12,,,,,,,,,,,,,,,,,
92,16,4123.333333,4132.307692,4137.692307,4136.410256,4121.025641,4123.717948,4133.076923,4127.564102,4135.51282,4130.384615,4147.692307,4137.435897,4132.051282,4140.897436,251,11,,,,,,,,,,,,,,,,,
93,16,4130.25641,4136.794872,4146.153846,4140.384615,4122.564102,4124.487179,4138.076923,4132.435897,4146.538461,4148.333333,4152.179487,4138.717949,4135.384615,4150.25641,146,12,,,,,,,,,,,,,,,,,
94,16,4130.51282,4131.025641,4142.051282,4136.025641,4125,4128.205128,4146.410256,4132.692307,4147.948718,4153.333333,4152.820513,4137.948718,4133.076923,4153.205128,10,13,,,,,,,,,,,,,,,,,
95,16,4125.25641,4128.589743,4139.102564,4128.333333,4122.179487,4132.051282,4146.025641,4129.487179,4143.205128,4150,4148.717949,4141.282051,4130.384615,4144.74359,245,12,,,,,,,,,,,,,,,,,
96,16,4123.205128,4130.384615,4138.205128,4125.25641,4118.461538,4127.564102,4138.974359,4126.666666,4137.179487,4138.461538,4141.025641,4140.769231,4124.358974,4139.230769,251,11,,,,,,,,,,,,,,,,,
97,16,4123.333333,4131.025641,4130.897436,4126.153846,4126.025641,4121.410256,4139.487179,4124.102564,4134.358974,4133.846154,4140.51282,4136.923077,4124.743589,4138.974359,146,12,,,,,,,,,,,,,,,,,
98,16,4125,4128.205128,4135.51282,4126.153846,4125.25641,4123.589743,4141.538461,4125.897436,4132.435897,4138.076923,4141.538461,4142.820513,4129.615384,4142.179487,10,13,,,,,,,,,,,,,,,,,
99,16,4121.923077,4129.615384,4137.435897,4124.230769,4118.076923,4127.564102,4143.846154,4129.871795,4138.589743,4136.538461,4143.846154,4150.51282,4132.692307,4148.333333,245,12,,,,,,,,,,,,,,,,,
100,16,4122.692307,4133.205128,4135.897436,4125.769231,4120.769231,4126.666666,4145.769231,4129.358974,4141.282051,4127.564102,4143.589743,4148.333333,4130.769231,4149.102564,251,11,,,,,,,,,,,,,,,,,
101,16,4125.769231,4129.487179,4138.076923,4126.410256,4127.307692,4125,4139.358974,4124.615384,4131.666666,4126.410256,4134.358974,4139.102564,4121.153846,4141.538461,146,12,,,,,,,,,,,,,,,,,
102,16,4122.564102,4123.076923,4134.743589,4122.692307,4128.076923,4125.384615,4134.358974,4123.717948,4127.948718,4132.820513,4129.487179,4135.769231,4113.974359,4136.153846,10,13,,,,,,,,,,,,,,,,,
103,16,4126.153846,4125.128205,4136.923077,4123.589743,4123.205128,4126.538461,4138.205128,4125.384615,4128.846154,4128.461538,4133.333333,4140.897436,4113.461538,4138.076923,245,12,,,,,,,,,,,,,,,,,
104,16,4130.384615,4135.641025,4140.384615,4132.820513,4125.128205,4125.51282,4144.358974,4122.948718,4127.051282,4123.461538,4140.641025,4147.435897,4122.435897,4144.615384,251,11,,,,,,,,,,,,,,,,,
105,16,4133.333333,4141.153846,4147.564102,4140.641025,4130.641025,4126.282051,4146.282051,4122.564102,4126.538461,4127.564102,4147.564102,4157.179487,4134.102564,4153.076923,146,12,,,,,,,,,,,,,,,,,
106,16,4137.820513,4138.205128,4150.25641,4140,4128.974359,4130.897436,4147.435897,4123.846154,4131.282051,4131.025641,4149.871795,4160.769231,4135.897436,4155.51282,10,13,,,,,,,,,,,,,,,,,
107,16,4127.307692,4131.025641,4138.589743,4134.102564,4124.615384,4131.282051,4147.948718,4124.102564,4134.230769,4131.025641,4146.923077,4149.230769,4126.923077,4145.384615,245,12,,,,,,,,,,,,,,,,,
108,16,4118.333333,4121.923077,4135.51282,4128.461538,4117.820513,4125,4140.641025,4123.974359,4124.102564,4120.384615,4137.948718,4140.897436,4115.25641,4135,251,11,,,,,,,,,,,,,,,,,
109,16,4125.128205,4123.717948,4137.435897,4130.128205,4118.333333,4122.307692,4136.923077,4125.25641,4120.25641,4109.102564,4138.205128,4148.333333,4120.25641,4141.666666,146,12,,,,,,,,,,,,,,,,,
110,16,4131.794872,4132.820513,4140.641025,4136.538461,4126.666666,4125,4138.205128,4127.435897,4129.871795,4114.358974,4147.435897,4155.384615,4132.692307,4150.641025,10,13,,,,,,,,,,,,,,,,,
111,16,4131.410256,4134.230769,4144.230769,4137.948718,4125.384615,4124.102564,4132.692307,4126.410256,4129.871795,4122.051282,4148.461538,4150.897436,4131.153846,4146.025641,245,12,,,,,,,,,,,,,,,,,
112,16,4130.25641,4135.51282,4143.717949,4137.820513,4122.564102,4122.820513,4130,4124.743589,4122.307692,4127.179487,4151.025641,4154.358974,4128.717948,4147.051282,251,11,,,,,,,,,,,,,,,,,
113,16,4137.179487,4138.717949,4152.435897,4141.923077,4124.102564,4123.846154,4133.333333,4124.871795,4118.076923,4129.230769,4155.897436,4161.923077,4134.102564,4157.820513,146,12,,,,,,,,,,,,,,,,,
114,16,4133.333333,4135.384615,4147.307692,4144.230769,4125.641025,4122.820513,4136.025641,4121.794872,4118.717948,4121.410256,4156.153846,4156.794872,4135.384615,4154.102564,10,13,,,,,,,,,,,,,,,,,
115,16,4126.538461,4133.589743,4136.153846,4146.410256,4126.410256,4123.333333,4136.538461,4120.641025,4125.25641,4116.923077,4161.282051,4158.589743,4135.25641,4148.846154,245,12,,,,,,,,,,,,,,,,,
116,16,4134.743589,4138.974359,4146.794872,4151.794872,4128.076923,4124.487179,4136.282051,4128.205128,4131.025641,4126.538461,4170.641026,4170.128205,4139.487179,4155.25641,251,11,,,,,,,,,,,,,,,,,
117,16,4136.282051,4142.820513,4150.128205,4153.076923,4129.230769,4123.205128,4135.25641,4129.743589,4132.179487,4133.076923,4173.461538,4171.923077,4142.435897,4155.25641,146,12,,,,,,,,,,,,,,,,,
118,16,4136.025641,4143.076923,4150.25641,4154.102564,4123.846154,4123.205128,4136.282051,4126.794872,4132.692307,4126.666666,4170.128205,4176.282051,4140.769231,4154.230769,10,13,,,,,,,,,,,,,,,,,
119,16,4139.615384,4146.282051,4154.487179,4156.282051,4126.410256,4125.51282,4140.641025,4127.692307,4137.820513,4131.153846,4171.666667,4182.692308,4139.230769,4157.435897,245,12,,,,,,,,,,,,,,,,,
120,16,4137.051282,4145.51282,4149.74359,4155,4130.897436,4123.076923,4137.692307,4126.410256,4141.923077,4146.282051,4174.74359,4175.641026,4140.25641,4155,251,11,,,,,,,,,,,,,,,,,
121,16,4135.897436,4139.230769,4150.51282,4153.846154,4122.820513,4122.179487,4133.076923,4128.717948,4138.974359,4146.153846,4175,4174.358974,4141.153846,4150.769231,146,12,,,,,,,,,,,,,,,,,
122,16,4135.641025,4139.487179,4154.358974,4153.461538,4123.974359,4126.794872,4138.333333,4135,4141.538461,4144.871795,4177.179487,4183.717949,4145.128205,4153.205128,10,13,,,,,,,,,,,,,,,,,
123,16,4138.461538,4140.641025,4158.589743,4148.717949,4129.615384,4127.820513,4140.897436,4131.666666,4138.846154,4141.794872,4171.923077,4179.358974,4143.974359,4155.641025,245,12,,,,,,,,,,,,,,,,,
124,16,4139.74359,4138.205128,4153.717949,4143.461538,4123.717948,4124.487179,4133.333333,4122.564102,4128.076923,4128.589743,4158.205128,4165.641025,4136.025641,4153.076923,251,11,,,,,,,,,,,,,,,,,
125,16,4138.333333,4138.717949,4146.794872,4140.128205,4122.692307,4122.307692,4131.923077,4124.358974,4126.923077,4124.358974,4149.615384,4162.179487,4133.589743,4152.435897,146,12,,,,,,,,,,,,,,,,,
126,16,4140.384615,4137.948718,4152.307692,4138.846154,4127.051282,4125.25641,4136.025641,4128.717948,4128.076923,4121.666666,4148.846154,4164.102564,4132.692307,4152.948718,10,13,,,,,,,,,,,,,,,,,
127,16,4139.358974,4138.076923,4152.948718,4147.051282,4132.051282,4130.769231,4134.743589,4124.487179,4128.205128,4128.205128,4153.461538,4166.666666,4135.641025,4152.692307,54,0,,,,,,,,,,,,,,,,,
0,16,4143.717949,4142.820513,4157.820513,4155.641025,4137.307692,4130.384615,4133.846154,4124.487179,4130,4142.435897,4157.435897,4172.051282,4142.948718,4157.051282,200,11,,,,,,,,,,,,,,,,,
1,16,4146.153846,4140,4153.205128,4148.461538,4134.487179,4125,4133.589743,4126.794872,4133.205128,4139.358974,4151.666666,4166.153846,4137.820513,4154.487179,227,12,,,,,,,,,,,,,,,,,
2,16,4132.179487,4129.871795,4131.794872,4134.358974,4126.923077,4122.435897,4130.897436,4124.871795,4133.589743,4134.102564,4141.666666,4148.076923,4124.358974,4140.384615,205,10,,,,,,,,,,,,,,,,,
3,16,4128.333333,4125.769231,4131.666666,4133.846154,4125.897436,4126.666666,4127.948718,4126.153846,4131.025641,4136.282051,4138.717949,4136.025641,4121.923077,4133.076923,35,12,,,,,,,,,,,,,,,,,
4,16,4131.923077,4128.974359,4134.230769,4138.333333,4129.871795,4131.794872,4133.333333,4129.102564,4132.307692,4132.820513,4140.51282,4137.179487,4127.820513,4135.25641,0,14,,,,,,,,,,,,,,,,,
5,16,4127.948718,4127.435897,4130.641025,4133.076923,4127.820513,4127.692307,4136.666666,4125.384615,4128.974359,4125.25641,4135,4138.717949,4122.051282,4136.153846,236,8,,,,,,,,,,,,,,,,,
6,16,4125.897436,4122.179487,4131.666666,4129.743589,4126.282051,4123.076923,4130.384615,4119.743589,4122.692307,4126.923077,4129.102564,4135.25641,4118.076923,4138.589743,145,12,,,,,,,,,,,,,,,,,
7,16,4130,4127.820513,4132.307692,4136.410256,4129.358974,4131.410256,4134.102564,4121.538461,4130.769231,4135.641025,4135.51282,4139.74359,4129.871795,4141.666666,38,5,,,,,,,,,,,,,,,,,
8,16,4136.153846,4135.897436,4139.871795,4142.820513,4131.025641,4137.051282,4142.564102,4130.128205,4137.179487,4140.128205,4137.692307,4147.307692,4134.230769,4145.641025,136,12,,,,,,,,,,,,,,,,,
9,16,4134.230769,4133.846154,4138.846154,4140.769231,4137.435897,4131.025641,4143.205128,4132.307692,4132.435897,4134.358974,4132.564102,4145.384615,4129.743589,4148.717949,129,13,,,,,,,,,,,,,,,,,
10,16,4134.358974,4130.897436,4134.358974,4137.948718,4140.897436,4132.564102,4140.25641,4127.692307,4135.25641,4130.25641,4133.076923,4140.641025,4131.666666,4147.307692,11,13,,,,,,,,,,,,,,,,,
11,16,4139.871795,4131.923077,4138.333333,4138.717949,4134.230769,4140,4142.307692,4129.743589,4145.384615,4144.230769,4134.871795,4141.410256,4133.461538,4148.974359,245,12,,,,,,,,,,,,,,,,,
12,16,4136.794872,4130.25641,4136.025641,4136.794872,4134.102564,4138.846154,4145.769231,4131.153846,4146.538461,4154.102564,4130.128205,4138.974359,4128.333333,4147.948718,191,12,,,,,,,,,,,,,,,,,
13,16,4131.538461,4123.974359,4130.384615,4133.974359,4134.871795,4137.307692,4142.948718,4126.282051,4133.461538,4131.025641,4117.692307,4127.435897,4117.051282,4137.051282,146,12,,,,,,,,,,,,,,,,,
14,16,4123.076923,4123.076923,4122.692307,4127.435897,4129.615384,4138.333333,4140,4126.410256,4123.333333,4111.794872,4109.615384,4120.25641,4110.384615,4128.589743,11,13,,,,,,,,,,,,,,,,,
15,16,4121.025641,4124.487179,4123.333333,4121.923077,4129.358974,4137.435897,4139.230769,4130.897436,4125.128205,4121.538461,4111.153846,4124.743589,4112.564102,4131.794872,245,12,,,,,,,,,,,,,,,,,
16,16,4128.846154,4123.846154,4129.102564,4128.333333,4135.25641,4137.564102,4137.692307,4128.333333,4128.589743,4132.179487,4116.923077,4127.820513,4116.666666,4136.410256,0,0,,,,,,,,,,,,,,,,,
17,16,4126.538461,4127.564102,4125.384615,4137.564102,4142.051282,4137.051282,4135.769231,4122.307692,4130.897436,4136.410256,4129.615384,4122.692307,4122.435897,4134.102564,0,0,,,,,,,,,,,,,,,,,
18,16,4126.282051,4132.435897,4131.794872,4140,4136.923077,4136.153846,4134.102564,4125.769231,4130.641025,4138.589743,4140.897436,4125,4130.128205,4135.128205,0,0,,,,,,,,,,,,,,,,,
19,16,4131.538461,4135.128205,4136.153846,4141.025641,4132.179487,4136.923077,4132.692307,4131.410256,4136.538461,4146.025641,4143.717949,4133.076923,4134.743589,4137.051282,0,0,,,,,,,,,,,,,,,,,
20,16,4132.948718,4137.435897,4132.307692,4142.307692,4138.333333,4138.205128,4132.820513,4133.846154,4146.538461,4156.282051,4139.487179,4134.102564,4134.743589,4139.74359,0,0,,,,,,,,,,,,,,,,,
21,16,4134.871795,4136.025641,4136.666666,4140.384615,4135.51282,4138.076923,4136.538461,4135.769231,4150.897436,4157.307692,4134.102564,4134.358974,4136.410256,4147.179487,0,0,,,,,,,,,,,,,,,,,
22,16,4134.102564,4130.769231,4135.641025,4135.769231,4130.769231,4137.435897,4142.692307,4137.564102,4153.589743,4154.102564,4138.076923,4139.230769,4143.846154,4153.205128,0,0,,,,,,,,,,,,,,,,,
23,16,4137.820513,4129.230769,4138.205128,4133.717948,4134.102564,4138.205128,4144.74359,4136.666666,4152.307692,4149.487179,4142.564102,4142.564102,4145.769231,4157.307692,0,0,,,,,,,,,,,,,,,,,
24,16,4138.333333,4131.794872,4136.153846,4133.717948,4138.333333,4137.564102,4142.179487,4131.025641,4146.923077,4148.076923,4137.692307,4137.435897,4140.384615,4154.102564,0,0,,,,,,,,,,,,,,,,,
25,16,4129.871795,4127.307692,4124.743589,4132.179487,4138.717949,4135.384615,4139.74359,4126.923077,4139.230769,4143.589743,4131.923077,4128.974359,4132.435897,4138.589743,0,0,,,,,,,,,,,,,,,,,
26,16,4127.435897,4118.589743,4120.51282,4128.333333,4134.615384,4135.51282,4134.487179,4127.948718,4127.307692,4127.692307,4125,4119.615384,4120.51282,4127.307692,0,0,,,,,,,,,,,,,,,,,
